"","status_id","user_id","created_at","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favourites_count","retweet_count","country_code","place_full_name","place_type","followers_count","friends_count","account_lang","account_created_at","verified","lang"
"751",1237892045882060800,19855742,"2020-03-12T00:03:57Z","thoughtsofdeva","Humans are way more dangerous than #Coronavirus #COVID19 #COVID2019 #COVIDー19 https://t.co/5bLtfFVCzr","Twitter for iPhone",NA,NA,"",TRUE,FALSE,2314,0,"","","",129,33,NA,"2009-02-01T12:48:30Z",FALSE,"en"
"752",1237892051959758848,162099993,"2020-03-12T00:03:58Z","Draques23","There was no #coronavirus #COVID19 before @TomBrady threatened to test free agency....#StayTom #StayWoke","Twitter for iPhone",NA,NA,"",FALSE,FALSE,10282,1,"","","",236,398,NA,"2010-07-02T18:10:47Z",FALSE,"en"
"753",1237892048990027776,786381272352382976,"2020-03-12T00:03:58Z","Brew_sir54","#COVID19 pandemic: was it a planned? https://t.co/IJ1Npbcypi","Twitter for iPhone",NA,NA,"",FALSE,FALSE,25587,1,"","","",4560,4798,NA,"2016-10-13T01:41:20Z",FALSE,"en"
"754",1237892053679214592,34926785,"2020-03-12T00:03:59Z","Rafal_M","Remember those days in early January when we were on the brink of the #WWIII? I bet you miss that time, even if it was the longest January on record #COVID19","Twitter for Android",NA,NA,"",FALSE,FALSE,1073,0,"","","",244,549,NA,"2009-04-24T13:40:59Z",FALSE,"en"
"755",1237892060461420544,27339437,"2020-03-12T00:04:00Z","alfsotomayor","Y el Coronavirus alcanzo a Querétaro #Coronavirusmexico #coronavirus #COVID19 https://t.co/1xeRAOxTIt","Twitter for Android",NA,NA,"",TRUE,FALSE,160,2,"","","",1198,1283,NA,"2009-03-29T00:05:11Z",FALSE,"es"
"756",1237892062780854272,9019142,"2020-03-12T00:04:01Z","chrisoldcorn","Contact us if you are in self-isolation or #quarantine because of COVID-19? @SaultAreaHosp @SaultAreaCEO @TerrySheehanMP #sault #saultnews #news #politics #cdnpoli #northernontario #saultstemarie #ontario #canada #covid19 #coronavirus #healthcare
https://t.co/dx5P001fjA","Buffer",NA,NA,"",FALSE,FALSE,8769,0,"","","",3452,4841,NA,"2007-09-21T18:02:13Z",FALSE,"en"
"757",1237892064915808256,809245189739057152,"2020-03-12T00:04:01Z","M_curiosum","""It certainly has to be done in steps, but we have to act quickly.""

#COVID19 #SARSCoV2 #coronavirusNL #coronavirusNederland

https://t.co/CF09VjV63e","Twitter for Android",1237891789127729152,809245189739057152,"M_curiosum",FALSE,FALSE,1213,0,"","","",99,1164,NA,"2016-12-15T03:54:23Z",FALSE,"en"
"758",1237892064970280960,4870836977,"2020-03-12T00:04:01Z","NurseBee05","#COVID19 https://t.co/VmtsXePsbs","Twitter for Android",NA,NA,"",FALSE,FALSE,3217,1,"","","",520,1651,NA,"2016-02-02T00:19:33Z",FALSE,"und"
"759",1237892062831230976,33523660,"2020-03-12T00:04:01Z","ebassil","This is a plane coming from the second most infected country, #Iran. We already don’t perform nose or throat swab. These temperature checks seem to be made with haste. Are there any more tests performed inside the airport? #COVID19 #coronavirus #Lebanon https://t.co/Sidfw3Myu1","Twitter for iPhone",NA,NA,"",TRUE,FALSE,1829,1,"","","",382,316,NA,"2009-04-20T14:12:10Z",FALSE,"en"
"760",1237892062155919360,255581474,"2020-03-12T00:04:01Z","klaatu29","@AxelMulligan @kstreet111 matched the deaths by heart disease. Now add that more americans than usual will die from heart disease/car crashes/etc. when they will find ICU beds taken by #COVID19 patients for two weeks or more. So his point is not so good.","Twitter Web App",1237891969268895744,255581474,"klaatu29",FALSE,FALSE,26200,0,"","","",534,712,NA,"2011-02-21T17:18:08Z",FALSE,"en"
"761",1237892065217798144,1049857781673672704,"2020-03-12T00:04:01Z","ConsultBoston","This is a Computed Tomography scan of the COVID-19, otherwise known as the coronavirus. The black parts are the patient's lungs and in the red squares is the affected tissue. 

#coronavirus #covid #covid_19 #radiology #medicalphysicist #medicalphysics #medphysics #imaging https://t.co/LpO7pzpV92","Twitter for Android",NA,NA,"",FALSE,FALSE,1108,2,"US","Boston, MA","city",222,107,NA,"2018-10-10T03:02:55Z",FALSE,"en"
"762",1237892069391097856,216175221,"2020-03-12T00:04:02Z","Celayda23","A 14 se elevan los casos de #COVID19 en Panamá, 10 se han predentado en mujeres y 4 hombres. Los casos se han registrado en San Francisco, Juan Díaz, Bethania, Bella Vista, Las Cumbres, Pedregal, Omar Torrijos, Ernesto Córdoba Campos y Amelia Denis de Icaza","Twitter for Android",NA,NA,"",FALSE,FALSE,6021,3,"","","",1994,471,NA,"2010-11-15T23:52:24Z",FALSE,"es"
"763",1237892069965746176,1011903321043623936,"2020-03-12T00:04:03Z","John_Edwards1","Cases in England by NHS region:

Confirmed cases of corona virus (COVID-19) in England by NHS region. 

Source: https://t.co/2lCz6czJWK
#coronavirus #covid19 https://t.co/0qr27wIEXa","Twitter for iPhone",1237891426546880512,1011903321043623936,"John_Edwards1",FALSE,FALSE,1468,0,"","","",212,49,NA,"2018-06-27T09:25:26Z",FALSE,"en"
"764",1237892073803493376,171683660,"2020-03-12T00:04:03Z","derechouns","📍 #DerechoLaboral #COVID19 #Teletrabajo 💻⌨️📱
Si la empresa propone esta modalidad para prevenir el #coronavirus: ¿pueden lxs empleadxs negarse a trabajar en sus casas? ¿debe la empresa proporcionar una Pc o notebook, pagar el wi-fi, abonar un plus?
https://t.co/WX6ZwZDk0r","Twitter Web App",NA,NA,"",FALSE,FALSE,3089,0,"","","",2597,412,NA,"2010-07-27T22:51:46Z",FALSE,"es"
"765",1237892074097258496,7005812,"2020-03-12T00:04:04Z","Saims","The #Coronavirus will not be fatal for the majority. #SocialDistancing currently is an effective preventative/ containment measure - keeping people (especially the most vulnerable) home, as much &amp; as long as possible until it recedes” 
#COVID19 #FlattenTheCurve #HealthCare https://t.co/tbmRtCwzbw","Twitter for iPhone",1237872813043662848,7005812,"Saims",TRUE,FALSE,2400,0,"","","",346,487,NA,"2007-06-21T22:51:04Z",FALSE,"en"
"766",1237892077242871808,38955339,"2020-03-12T00:04:04Z","KathyCronin007","@realDonaldTrump #WhereAreTheTests you incompetent criminal??  #COVID19 #coronavirus","Twitter Web App",NA,25073877,"realDonaldTrump",FALSE,FALSE,27640,1,"","","",970,899,NA,"2009-05-09T23:56:36Z",FALSE,"en"
"767",1237892075699359744,710510197836529664,"2020-03-12T00:04:04Z","mzspectrum","@SEPTA Can you just keep using that citrus cleaner even after #COVID19 ?  Market-Frankford and Broad St smell better than they ever have!","Twitter for iPhone",NA,16358930,"SEPTA",FALSE,FALSE,2248,0,"","","",421,504,NA,"2016-03-17T16:56:46Z",FALSE,"en"
"768",1237892074411667456,611348182,"2020-03-12T00:04:04Z","WilC137","⁦@realDonaldTrump⁩ urged economic stimulus in explosive private tirade on #coronavirus

#Trumpdemic #TrumpRecession #COVID19 #CoronaVirusUpdate  https://t.co/VrVGggBX8l","Twitter for iPhone",NA,NA,"",FALSE,FALSE,2845,0,"","","",227,777,NA,"2012-06-18T03:21:31Z",FALSE,"ro"
"769",1237892081030516736,899179040,"2020-03-12T00:04:05Z","ItsgoodtobeRaul","@realDonaldTrump Look at this narcissistic,lamebrained, chucklefuck complaining about how he looks in media coverage... #Trumpocalypse #FactsMatter #Gaslighting #FakePresident #coronavirus #COVID19","Twitter for Android",1237861968721010688,25073877,"realDonaldTrump",FALSE,FALSE,69806,1,"","","",647,474,NA,"2012-10-23T04:30:36Z",FALSE,"en"
"770",1237892081391005696,1452129655,"2020-03-12T00:04:05Z","pantana21","#Lodi paziente 1 esce dal coma e ricomincia a parlare.
Dopo aver ascoltato l'audio libro di #Burioni.
#coranavirusitalia #COVID19 #pandemia","Twitter for iPad",NA,NA,"",FALSE,FALSE,9675,0,"","","",549,474,NA,"2013-05-23T17:51:19Z",FALSE,"it"
"771",1237892078295601152,1363980049,"2020-03-12T00:04:05Z","jackharris1788","I took the decision today to work from home to reduce risk of catching #COVID19 and I have a clinic appointment on Tuesday. Don’t feel like the CF unit in Nottingham is a safe place any more","Twitter for iPhone",1237891088603467776,1363980049,"jackharris1788",FALSE,FALSE,803,1,"","","",72,91,NA,"2013-04-19T09:10:12Z",FALSE,"en"
"772",1237892082926116864,131698317,"2020-03-12T00:04:06Z","syge3","京都新聞◆区役所を一部閉鎖　市職員の女性が #新型コロナウイルス 感染 市民窓口担当 #京都 #COVID19 https://t.co/YSIAzRdGwQ 

(´･ω･`) これだけ流行していたら、不特定多数の人が行き来する区役所で、窓具職員が感染を置きとしても不思議ではないわ。","Twitter for Android",NA,NA,"",FALSE,FALSE,2455,0,"","","",1569,1858,NA,"2010-04-11T02:19:35Z",FALSE,"ja"
"773",1237892085816020992,1236671905555288064,"2020-03-12T00:04:06Z","yolo_ansari","@elonmusk  and team @Tesla  will always remember that the millionth car was produced when #covid19 was officially declared a pandemic. #GlobalEconomicFactor #Recovery https://t.co/zZTcDNe0C7","Twitter Web App",NA,44196397,"elonmusk",FALSE,FALSE,3,0,"","","",5,75,NA,"2020-03-08T15:15:40Z",FALSE,"en"
"774",1237892085044269056,20202335,"2020-03-12T00:04:06Z","OHEducation","Schools and districts should make all decisions in the best interest of the health and safety of students and the community.
 
In case you missed it: @OHEducationSupt Paolo DeMaria addresses #coronavirus questions in this video. #COVID19 #OhioEd https://t.co/4oIvPIo3HS","Twitter for iPhone",NA,NA,"",FALSE,FALSE,53195,16,"","","",42454,2758,NA,"2009-02-05T23:40:39Z",TRUE,"en"
"775",1237892083223937024,163918937,"2020-03-12T00:04:06Z","JenanMohajir","“That’s so comforting...” said no one. #coronavirus #COVID19 https://t.co/EivaPPu3h2","Twitter for iPhone",NA,NA,"",TRUE,FALSE,11789,0,"","","",1189,768,NA,"2010-07-07T16:04:46Z",FALSE,"en"
"776",1237892089859330048,182275725,"2020-03-12T00:04:07Z","enkaakne","#COVID19 #coronavirus #pandemia #coronadeutschland #CoronaVirusUpdate #CoronaVirusitaly Listen to her and take it seriously... learn from our mistakes.....😔😔😔 https://t.co/TyhR3uhow3","Twitter for Android",NA,NA,"",FALSE,FALSE,11,2,"","","",3,29,NA,"2010-08-24T06:56:03Z",FALSE,"en"
"777",1237892089146310656,274209764,"2020-03-12T00:04:07Z","ficflash","#Italy #Italia #coronavirus #COVID19 #COVID2019 #COVID #COVIDー19 #Covid_19 #SARS_COV_2 #SARSCoV2 #pandemic #Epidemic #WuhanOutbreak #healthcare https://t.co/LCBugKHg9j","Twitter Web App",NA,NA,"",TRUE,FALSE,1611,0,"","","",4599,4990,NA,"2011-03-29T23:18:20Z",FALSE,"und"
"778",1237892088923971584,608804472,"2020-03-12T00:04:07Z","RCHanoi","Editorials from Across the Country Call on Congress to Extend #Unemployment #insurance | Ways and Means Committee - Democrats

cc @RepRichardNeal
#COVID19

https://t.co/8Nsb6MuGfY","Twitter for Android",1237890793899053056,608804472,"RCHanoi",FALSE,FALSE,33080,0,"","","",2040,5002,NA,"2012-06-15T03:07:50Z",FALSE,"en"
"779",1237892087422414848,1136878898573205504,"2020-03-12T00:04:07Z","giusebulls","In this moment politicians MUST listen to scientists and plan straight intervention. 
You won’t be able to nurse such a big amount of people at home. 
@Johnrashton47 #oneenemy #COVID19 #ukcoronavirus https://t.co/RtkPIGdFFg","Twitter for iPhone",NA,NA,"",TRUE,FALSE,11,0,"","","",3,100,NA,"2019-06-07T06:13:46Z",FALSE,"en"
"780",1237892094322040832,299693451,"2020-03-12T00:04:08Z","tvnnoticias","""Todos los pacientes tienen un grupo de personas que son contactos y a estos se les está dando seguimiento"", ministra de Salud, Rosario Turner. #NoticiasTVN #COVID19 @MINSAPma https://t.co/uINsP3Ff6E","Twitter Web App",NA,NA,"",FALSE,FALSE,18590,2,"","","",794985,1608,NA,"2011-05-16T14:51:19Z",TRUE,"es"
"781",1237892091763511296,55147183,"2020-03-12T00:04:08Z","Ahura3","I’m not a big fan of Joe Rogan, but his guest Michael Osterholm who is a renowned infectious diseases epidemiologist from the University of Minnesota needs to be heard. You can throw the idea that #covid19 only kills the elderly out the window. 
https://t.co/Z7jGKCnsTQ","Twitter for iPhone",NA,NA,"",FALSE,FALSE,53476,1,"","","",3708,2961,NA,"2009-07-09T04:55:50Z",FALSE,"en"
"782",1237892091570577408,887087549155598336,"2020-03-12T00:04:08Z","leeeeeug","Espero que por lo menos ahora seáis conscientes de lo necesario e importante que es invertir en CIENCIA e INVESTIGACIÓN #coronavirus #COVID19","Twitter for Android",NA,NA,"",FALSE,FALSE,685,0,"","","",75,319,NA,"2017-07-17T23:12:07Z",FALSE,"es"
"783",1237892098050772992,508214922,"2020-03-12T00:04:09Z","Jxnewton","A drive-thru would indicate the test results are immediate. If that is the case why is the government claiming test centers will be overwhelmed?

#CoronavirusOutbreak","Twitter for Android",NA,NA,"",FALSE,FALSE,50904,0,"","","",760,707,NA,"2012-02-29T01:47:40Z",FALSE,"en"
"784",1237892098289840128,906135928594358272,"2020-03-12T00:04:09Z","suleiman_drb","@Philippe_civ @PSG_inside San oublier q y'a le #COVID19 🤦🏽‍♂️","Twitter for iPhone",1237891483606241280,1198702662973349888,"Philippe_civ",FALSE,FALSE,4822,0,"","","",171,215,NA,"2017-09-08T12:43:35Z",FALSE,"fr"
"785",1237892101167173632,1872506869,"2020-03-12T00:04:10Z","sararincons","La mayoría de la gente no es consciente de la que se nos viene encima. Ojalá aprendamos un poco de lo que está sucediendo en Italia #COVID19","Twitter for Android",NA,NA,"",FALSE,FALSE,6685,2,"","","",287,403,NA,"2013-09-16T17:46:03Z",FALSE,"es"
"786",1237892103889227776,20339841,"2020-03-12T00:04:11Z","Dyke67ny","@s8nsuks @casciello @JoeBiden While Rome fvcking burns. #COVID19 https://t.co/DzXD9FVNbe","Twitter for Android",1237888683820253184,2456142965,"s8nsuks",FALSE,FALSE,27350,0,"","","",14028,10823,NA,"2009-02-07T23:10:32Z",FALSE,"tl"
"787",1237892104413577216,200172523,"2020-03-12T00:04:11Z","JesusAnturi","En España cada día se extreman las medidas contra el #COVID19. En esto de #FrenarLaCurva (la propagación del virus es muy rápida en los países donde aparece) se respalda la de decisión de @UninorteCO al cancelar sus principales eventos. @pampanilla te esperamos pronto. https://t.co/Zzgp9Ow2xZ","Twitter Web App",NA,NA,"",TRUE,FALSE,760,1,"","","",198,185,NA,"2010-10-08T16:35:50Z",FALSE,"es"
"788",1237892110654660608,241110794,"2020-03-12T00:04:12Z","4PawShop","#Economy #OANNewsroom #coronavirus #COVID19 President Trump meets with Wall Street bankers, GOP lawmakers to discuss economy https://t.co/ZSGoBn9ZYM https://t.co/GA5oXyiqcm https://t.co/GcAIx5Ttz7","dlvr.it",NA,NA,"",FALSE,FALSE,398,0,"","","",5395,3341,NA,"2011-01-21T13:52:36Z",FALSE,"en"
"789",1237892108817580032,1134737146009522176,"2020-03-12T00:04:12Z","ErnestoMAleman","Bueno people ya tuve mi primer estornudo... fue un placer existir. 🙂🦠 #COVID19","Twitter for iPhone",NA,NA,"",FALSE,FALSE,11784,0,"","","",55,602,NA,"2019-06-01T08:23:12Z",FALSE,"es"
"790",1237892108079398912,862429084537810944,"2020-03-12T00:04:12Z","debstweeters","@joncoopertweets @WordswithSteph This guy @realDonaldTrump is completely off his rocker!! It's way beyond time for the #25thAmendment ... he's got to go damn it!! He's making a complete mockery of the seriousness of #COVID19 .. he doesn't have a clue what he's talking about!! OMG .. get him out!! NOW!!","Twitter for Android",1237874620918722560,27493883,"joncoopertweets",FALSE,FALSE,30035,0,"","","",412,539,NA,"2017-05-10T22:08:11Z",FALSE,"en"
"791",1237892115264405504,3129151262,"2020-03-12T00:04:13Z","wittyinink","#COVID19 #coronavirus","Twitter for iPhone",1237892021416628224,3129151262,"wittyinink",FALSE,FALSE,44481,0,"","","",631,558,NA,"2015-04-02T06:01:30Z",FALSE,"und"
"792",1237892113645187072,1155817692093407232,"2020-03-12T00:04:13Z","atlante_el","""Cuando las barbas de tu vecino veas afeitar, pon las tuyas a remojar""
#coronavirus #Italia #COVID19","Twitter for Android",NA,NA,"",FALSE,FALSE,6,0,"","","",1,10,NA,"2019-07-29T12:29:46Z",FALSE,"es"
"793",1237892113292873728,14111262,"2020-03-12T00:04:13Z","DianaZink","“It may become necessary to establish an age limit for access to intensive care.” Italy's official triage criteria for #COVID19 : https://t.co/J7SDNUWsLS  The USA needs to contain travel and send people home NOW. Cauterize #coronavirus, stop the infection, save the people.","Twitter Web App",NA,NA,"",FALSE,FALSE,325,0,"","","",635,633,NA,"2008-03-10T03:47:31Z",FALSE,"en"
"794",1237892111980089344,1198319720086286336,"2020-03-12T00:04:13Z","dashaofh","Quando que o Sr @jairbolsonaro irá colocar o país em quarentena?  O número de casos estão aumentando, será que o Sr pensa que está no país das maravilhas?
 #coronavirusbrasil
#COVID19","Twitter for Android",NA,NA,"",FALSE,FALSE,1182,0,"BR","Fortaleza, Brazil","city",331,93,NA,"2019-11-23T19:17:50Z",FALSE,"pt"
"795",1237892119072628736,66876341,"2020-03-12T00:04:14Z","haprees","@mattmfm I had no idea that the Korean general style uniform wearing buffoon @SheriffClarke was still here. He’s just as irrelevant and ignorant as ever. #COVID19","Twitter for iPhone",1237889248650498048,15418628,"mattmfm",FALSE,FALSE,6157,0,"","","",1643,2686,NA,"2009-08-19T01:59:49Z",FALSE,"en"
"796",1237892119341060096,1447202024,"2020-03-12T00:04:14Z","bpm5soplinked","#COVID19 #CoronaVirusUpdate #ICRC2020 ##icrc #covid19italy #CoronavirusPandemic page 2 https://t.co/4hkHWqmvGg","Twitter for iPhone",NA,NA,"",FALSE,FALSE,1,0,"","","",9,139,NA,"2013-05-21T20:20:26Z",FALSE,"en"
"797",1237892124047110144,809560093272354816,"2020-03-12T00:04:15Z","CLandesKOMO","Want to get all your #coronavirus #covid19 news in one place?  Sign up here:  https://t.co/4pzJjEkJmL","Twitter Web App",NA,NA,"",FALSE,FALSE,1367,0,"","","",883,2256,NA,"2016-12-16T00:45:41Z",FALSE,"en"
"798",1237892122738601984,239599936,"2020-03-12T00:04:15Z","honeybearthomas","I had to buy the wrong brand of toilet paper because of everyone panicking, and my butt will never forgive any of you #covid19 #coronavirus","Twitter for iPhone",NA,NA,"",FALSE,FALSE,72341,0,"","","",140,443,NA,"2011-01-18T00:35:03Z",FALSE,"en"
"799",1237892122277109760,482270475,"2020-03-12T00:04:15Z","mikekitka","@indianz @BullWalksOnFire @IHSgov It's likely that mainstream media won't cover native cases of #covid19 for clear reasons. they don't care. Is there independent native news source?  Is it's time? Natives are a positive force in our democracy, the first Americans have always been dedicated to protecting the earth","Twitter Web App",1237867477389869056,14336609,"indianz",FALSE,FALSE,1627,1,"","","",39,172,NA,"2012-02-03T18:26:07Z",FALSE,"en"
"800",1237892126966288384,704045599826378752,"2020-03-12T00:04:16Z","Alex_Diviney","WHO declares #COVID19 a global pandemic. 

https://t.co/DAfZrj0y9f","Twitter for iPhone",NA,NA,"",FALSE,FALSE,2770,0,"","","",27,63,NA,"2016-02-28T20:48:46Z",FALSE,"en"
"801",1237892126194544640,4850789260,"2020-03-12T00:04:16Z","NalungaSara","#COVID19   https://t.co/eRrMqm92HE","Twitter for Android",NA,NA,"",FALSE,FALSE,721,0,"","","",68,208,NA,"2016-01-26T18:51:54Z",FALSE,"und"
"802",1237892130959323136,467458488,"2020-03-12T00:04:17Z","MaryKateClark",".@BBCWorld News - #Coronavirus confirmed as #pandemic by #WHO
https://t.co/VbLGXM48Hk #Covid19  #CoronaVirusOutbreak","Twitter for Android",NA,NA,"",FALSE,FALSE,179680,0,"","","",1895,2928,NA,"2012-01-18T14:00:18Z",FALSE,"en"
"803",1237892132204994560,735038804,"2020-03-12T00:04:17Z","wincee5","Thank you PM &amp; MoH officials. I do believe we were told a lot just now. Useful. #Covid19 press conf","Twitter for Android",NA,NA,"",FALSE,FALSE,29501,1,"","","",1508,570,NA,"2012-08-03T15:11:39Z",FALSE,"en"
"804",1237892131030593536,703447819,"2020-03-12T00:04:17Z","uxiosf","@JoaquimBoschGra ""Todas las medidas de seguridad son exageradas hasta que son insuficientes"".

#coronavirus #COVID19 #CuarentenaEnMadridYA
#cerradMadrid !!!","Twitter for Android",1237484245918113792,337016752,"JoaquimBoschGra",FALSE,FALSE,3880,2,"","","",233,982,NA,"2012-07-18T17:19:46Z",FALSE,"es"
"805",1237892133123571712,818150114,"2020-03-12T00:04:18Z","tkmackey","Great @forbes article discussing my #teaching at @UCSDMedSchool @UCSDExtension on #globalhealth #blockchain #covid19 #coronavirus. Hopefully #tech and #publichealth can come together to address this and future disease #outbreaks.  https://t.co/a0T9LDquTK","Twitter Web App",NA,NA,"",FALSE,FALSE,346,1,"","","",906,1000,NA,"2012-09-11T20:42:07Z",FALSE,"en"
"806",1237892136097337344,82786036,"2020-03-12T00:04:18Z","Riamny","Debemos ser solidarios en estos momentos. No podemos oponermos a que se aíslen y atiendan pacientes en los centros cercanos a nuestras casas. ¿Y si nosotros enfermamos, dónde nos llevarán? No podemos añadir más tensión al personal de salud #covid19 
https://t.co/wiY2lmzFfe","Twitter Web App",NA,NA,"",FALSE,FALSE,1861,0,"","","",991,979,NA,"2009-10-16T03:21:05Z",FALSE,"es"
"807",1237892135988281344,611654345,"2020-03-12T00:04:18Z","LauraKahn1","#COVID19 Excellent article! https://t.co/iQDdm0tKoB","Twitter Web App",NA,NA,"",FALSE,FALSE,17665,1,"","","",1381,1201,NA,"2012-06-18T12:47:57Z",FALSE,"en"
"808",1237892136923566080,1707366798,"2020-03-12T00:04:19Z","kevtalk40","Wtf, #COVID19 #NCL
https://t.co/jS2o4Y7m4G","Twitter for Android",NA,NA,"",FALSE,FALSE,36060,0,"","","",3294,4248,NA,"2013-08-28T14:08:54Z",FALSE,"und"
"809",1237892144561442816,1001860544264114176,"2020-03-12T00:04:20Z","wediditforyou","As of now, we are still planning to perform this Saturday 3•14 at @Fitchburg_State. Should that change, we will send out a notification. Stay healthy! Hoping to see you all soon! #wediditforyou #COVID19","Twitter for iPhone",NA,NA,"",FALSE,FALSE,102,0,"","","",27,72,NA,"2018-05-30T16:19:02Z",FALSE,"en"
"810",1237892143072473088,223489481,"2020-03-12T00:04:20Z","Don_Rongavilla","Check out Donkingdancer's video! #TikTok #COVID19  https://t.co/qDFSgXqDpZ","Twitter for iPhone",NA,NA,"",FALSE,FALSE,175,0,"","","",373,203,NA,"2010-12-06T14:52:21Z",FALSE,"en"
"811",1237892142812422144,191042300,"2020-03-12T00:04:20Z","Geosinandissis","#coronavirus #COVID19 #COVID19france #COVIDー19 et de l’autre côté du monde... 2/2 https://t.co/ucyMJTfoYJ","Twitter for iPhone",1237884120769810432,191042300,"Geosinandissis",TRUE,FALSE,4322,1,"","","",630,3023,NA,"2010-09-15T13:38:18Z",FALSE,"fr"
"812",1237892149229707264,3020036868,"2020-03-12T00:04:21Z","apzajdel","My personal Donald Trump-esque coronavirus conspiracy theory: @Charmin started it. #COVID19","Twitter for Android",NA,NA,"",FALSE,FALSE,2769,0,"","","",168,163,NA,"2015-02-14T19:38:12Z",FALSE,"en"
"813",1237892147379982336,342288216,"2020-03-12T00:04:21Z","BearGuy2","#ByeByeTrump #COVID19
#berniedropout
#coronavirus
#COVID2019
#COVID19

https://t.co/WErtqdCweZ","Twitter for Android",NA,NA,"",FALSE,FALSE,3742,0,"","","",29,240,NA,"2011-07-25T19:36:47Z",FALSE,"und"
"814",1237892153306533888,269565640,"2020-03-12T00:04:22Z","plesiosauroidea","121.000 personas contagiadas a nivel mundial, de 7.500.000.000 aprox. Sí, Doris, te vas a morir mañana. #COVID19","Twitter for iPhone",NA,NA,"",FALSE,FALSE,1348,0,"","","",1106,1108,NA,"2011-03-21T01:32:23Z",FALSE,"es"
"815",1237892152622845952,1068875149,"2020-03-12T00:04:22Z","DrDadabhoy","F*cking ghouls #COVID19 #TrumpVirus #Trumpdemic https://t.co/E1UZNen9Qf","Twitter for iPhone",NA,NA,"",FALSE,FALSE,94510,1,"","","",2000,1647,NA,"2013-01-07T17:47:05Z",FALSE,"en"
"816",1237892157756694528,17774061,"2020-03-12T00:04:23Z","jamesmassola","The ongoing lack of transparency from the Indonesian government over #coronavirus #covid19 is a worry. Other governments report where infections are confirmed. Also concerning is this “miscommunication” between authorities in Jakarta and Bali over the country’s first death. https://t.co/l12UV76c7j","Echofon",NA,NA,"",TRUE,FALSE,4177,184,"","","",40105,2114,NA,"2008-12-01T07:29:01Z",TRUE,"en"
"817",1237892156724891648,2253654474,"2020-03-12T00:04:23Z","RebeccaCokley","Hey #SpoonieChat friends , unable to join tonight due to #COVID19 

1) if you’ve been turned away by your doctor for being sick 

2) if you’ve written about (or want to write about the impact of clssses moving online. 

DM me. https://t.co/2rXsth9rrc","Twitter for iPhone",NA,NA,"",TRUE,FALSE,50696,8,"","","",26796,9994,NA,"2013-12-19T15:07:42Z",FALSE,"en"
"818",1237892156238397440,274230527,"2020-03-12T00:04:23Z","BigTimStrange","Been getting increasingly worried all week about #COVID19 but remembered this morning I had the @DanikaXIX Litany Against Fear card for just such an occasion. I'm calm, I'm centered, I'm good to go. #FearIsTheMindKiller  https://t.co/UlRkpjxA6U","Twitter Web Client",NA,NA,"",FALSE,FALSE,31288,1,"","","",332,632,NA,"2011-03-30T00:12:22Z",FALSE,"en"
"819",1237892156150312960,1071143864428322816,"2020-03-12T00:04:23Z","scott_jetton","Catching up on #60daysin With @dropnhitz check it out on #youtube #TheStranger #COVID19 #coronavirus #ToiletPaperApocalypse","Twitter for Android",NA,NA,"",FALSE,FALSE,1996,0,"US","Wichita Falls, TX","city",37,413,NA,"2018-12-07T20:46:12Z",FALSE,"en"
"820",1237892164148842496,996402987013693440,"2020-03-12T00:04:25Z","AroundTheRimPod","🎙 NEW EPISODE 🎙

Guest Host @McNuttMonica joins Producer Terrika Foster-Brasby on our latest #AroundTheRim

🗣 espnW Bracketologist @CharlieCreme:
😳 NCAA Tourney News #COVID19
🏀 Bracketology Breakdown

🐺 NC State HC @WolfpackWes:
🏆 ACC Title Win

➡️ https://t.co/YisAa7HcyI https://t.co/Ke11UPurOy","Twitter for iPhone",NA,NA,"",FALSE,FALSE,1437,3,"","","",2118,9,NA,"2018-05-15T14:52:39Z",FALSE,"en"
"821",1237892165792985088,16181186,"2020-03-12T00:04:25Z","rockingjude",". Paul Joseph Watson #COVID19
https://t.co/SvbfBuy2pA https://t.co/KdHqaplet3","Twitter for iPad",NA,NA,"",FALSE,FALSE,4155,0,"","","",81641,58441,NA,"2008-09-08T06:39:33Z",FALSE,"en"
"822",1237892165239361536,15204023,"2020-03-12T00:04:25Z","serenity67","I think my science experiment worked! Homemade hand sanitizer! 😷👍 #coronavirus #COVID19 #ScienceProject https://t.co/hGpe5faIPB","Twitter for iPhone",NA,NA,"",FALSE,FALSE,9477,0,"","","",217,373,NA,"2008-06-23T05:16:06Z",FALSE,"en"
"823",1237892163712593920,1460728664,"2020-03-12T00:04:25Z","AanchieD","EVERY state should offer curbside testing for #covid19. https://t.co/qdQEL8rtxB","Twitter for iPhone",NA,NA,"",TRUE,FALSE,3381,0,"","","",1534,2417,NA,"2013-05-26T21:55:21Z",FALSE,"en"
"824",1237892169026793472,43736987,"2020-03-12T00:04:26Z","cherubimu","sofort alle #kitas und #schulen schließen
#COVID19 #coronavirus @Senat_Hamburg #hamburg https://t.co/COYqz7VaK8","Twitter Web App",NA,NA,"",TRUE,FALSE,18785,0,"","","",2202,692,NA,"2009-05-31T19:12:35Z",FALSE,"de"
